30.08518,-0.29400,-0.38729
29.94138,-0.22523,-0.25526
30.20017,0.37714,-0.39509
30.22171,-0.44162,0.32186
30.36497,0.33753,-0.45171
29.97064,0.36959,-0.12785
30.09211,0.39321,0.26156
30.26003,0.27872,-0.48408
30.78312,-0.43579,-0.13576
29.89500,0.22838,-0.25540
30.08552,-0.49921,-0.02293
30.45045,0.09165,0.55244
30.73296,-0.42903,-0.26987
30.34887,0.58337,0.14316
30.96096,-0.05252,-0.12351
30.84382,-0.32170,-0.16980
30.81513,0.09951,0.35980
30.47149,-0.24493,0.50245
30.70729,0.26161,-0.39601
30.81703,0.40170,0.07220
30.12610,-0.31900,0.39625
30.76559,-0.19150,0.38483
30.69083,-0.01808,0.46952
29.90319,0.00433,0.30031
29.87793,0.16906,-0.15748
30.95310,-0.03358,-0.15036
30.67737,0.41597,-0.32225
29.84757,-0.02748,0.08924
30.75938,-0.38273,0.23190
30.54459,-0.52641,0.20297
29.89518,0.00677,-0.25701
30.21389,0.18868,0.53567
29.84123,0.15490,-0.10634
30.31641,0.25841,-0.50242
30.44871,-0.01773,-0.59002
30.01469,0.30393,0.27666
30.95158,0.13579,0.17538
30.85180,-0.02441,0.34861
30.71608,-0.02207,0.50074
30.38752,0.40448,-0.39670
30.59214,-0.40046,0.37726
30.97224,0.01561,0.02841
30.56130,-0.57319,-0.00336
30.11910,0.47251,-0.15044
30.69672,0.48138,-0.10671
30.25823,-0.30964,-0.41808
30.28678,-0.55757,-0.10321
30.61117,-0.40862,0.37008
30.07972,0.24753,0.41664
29.95091,-0.14517,-0.36751
30.55557,0.10526,0.55017
30.25414,0.43499,0.36749
30.92568,0.29982,0.00345
30.09333,-0.44932,-0.22922
30.85397,0.27442,-0.13730
30.58931,0.26070,0.47923
29.88924,0.07139,0.21766
30.88795,-0.23229,0.18951
29.99900,-0.36871,0.20572
30.84170,0.01513,-0.36072
30.83111,0.18196,-0.35628
29.98950,0.14327,0.35432
30.50707,0.03027,-0.58850
30.79525,-0.39718,0.09976
30.33774,0.44820,-0.37347
29.99658,-0.30905,0.22615
30.41789,0.29332,-0.47367
30.84127,-0.26812,-0.18700
29.93865,-0.04968,0.36026
30.42625,0.25894,0.50944
30.33837,-0.57589,0.07731
30.33920,-0.51824,0.21618
30.28558,-0.56516,-0.01514
30.35733,-0.55085,-0.22537
30.70407,-0.08440,0.47182
29.90584,-0.13959,-0.26044
29.86896,0.17087,0.00301
30.91150,0.21334,-0.05890
30.56875,-0.48229,0.21002
30.57373,0.42318,-0.36836
30.43324,0.00143,0.57068
30.75080,-0.45537,0.10013
30.36227,0.56655,0.16674
29.86141,0.20419,0.00574
30.46794,0.09626,0.56785
30.23567,0.35098,0.42045
30.01846,-0.10453,-0.41131
30.15464,0.09347,-0.50359
30.22115,-0.35309,0.43952
30.37746,0.30801,-0.49066
30.11219,0.45712,-0.16534
30.92908,0.12249,-0.23895
30.26127,-0.53758,-0.00176
30.48300,0.17364,-0.51899
30.48327,-0.42494,-0.37775
30.27394,-0.54440,0.17785
30.28128,-0.00133,-0.58696
29.97522,-0.06445,0.38175
30.51693,0.19749,-0.52380
29.96942,-0.36779,-0.18531
30.82149,-0.22665,0.29938
30.02162,-0.11766,0.42299
30.26227,-0.46853,0.30527
30.80996,-0.36996,-0.11285
30.79526,0.24289,-0.33673
30.62694,0.38208,-0.39671
30.60197,0.30050,0.44070
30.61056,-0.12056,0.54195
30.62540,0.36748,-0.37922
30.11413,-0.10666,-0.49450
30.55972,-0.22157,0.53907
30.17379,-0.33803,0.41538
30.16541,-0.47322,0.22696
30.56799,-0.46290,0.28379
30.64916,0.46183,0.24121
30.06040,0.27187,-0.41137
30.52905,0.10076,0.53540
30.67128,-0.41430,0.28860
30.73595,-0.35882,0.32937
30.21170,-0.39144,0.32189
30.53927,0.28682,-0.47716
29.95189,0.22819,-0.22473
30.29441,0.39672,0.43438
30.16304,0.13936,0.50314
30.74421,0.38486,-0.23302
30.97665,-0.14059,-0.04759
30.83867,-0.17136,0.34438
30.77665,-0.05478,-0.43758
29.84124,-0.20085,-0.10998
30.04142,0.31278,-0.36100
30.19492,-0.38647,0.33805
30.32420,0.33002,0.48144
30.08278,0.33083,-0.34827
30.07402,0.32477,-0.34851
30.95850,0.01709,0.04909
30.00533,-0.29500,0.30436
30.40025,-0.37600,0.43776
30.80747,-0.43963,-0.03749
30.24869,-0.33713,-0.41038
30.04142,0.22900,-0.41674
30.07051,0.13354,-0.48315
30.75335,0.34302,0.28969
30.32233,0.57459,-0.11479
30.57504,-0.10368,0.52369
29.94214,-0.06844,-0.36366
30.25017,-0.52522,0.14957
29.87636,-0.10525,0.28295
30.44080,-0.54202,0.16066
30.13385,-0.18388,0.48544
30.64623,-0.43563,0.25744
30.06836,0.10481,-0.45596
30.02838,0.31572,0.26988
30.45684,0.44641,0.31831
29.97748,0.40429,-0.04580
30.53902,0.12112,-0.57614
29.97012,0.10919,0.34825
29.86199,0.00894,-0.20793
30.17807,0.29268,0.43214
30.29605,0.11017,0.53946
30.23999,0.36951,0.41581
29.87946,-0.31457,-0.05955
30.61657,0.04624,0.51504
30.53156,0.44786,-0.29463
30.88309,-0.00261,0.28591
30.29238,0.24341,-0.50250
30.25647,-0.44934,0.28439
30.51265,0.43584,0.32285
30.63430,0.49335,0.19486
30.61502,-0.40444,-0.33794
30.24731,0.22059,0.50175
30.14338,-0.36739,0.40922
30.59590,-0.45567,-0.28675
29.98832,-0.25914,0.34695
30.45280,0.40245,0.41133
30.10022,0.14357,0.46467
30.75346,0.05221,-0.47763
30.59139,-0.50299,0.17649
30.61220,-0.39752,0.34927
30.52375,-0.05869,-0.54472
29.96991,0.32228,0.17201
30.41904,-0.20752,0.52250
30.21365,-0.38999,-0.39296
29.99015,0.02685,0.39379
30.40486,-0.57269,0.04414
29.98936,0.39313,-0.03464
30.31863,-0.57455,0.12314
30.86331,0.24745,0.22151
30.68934,0.24501,-0.45387
29.93959,0.03391,-0.34911
30.85908,0.36759,-0.10350
30.88959,0.11563,0.25847
30.83021,-0.36025,-0.08212
30.11801,0.35046,-0.37210
29.83039,0.00060,0.07798
30.01745,0.27463,-0.28398
30.37721,-0.32766,-0.46434
29.95087,0.20445,-0.29559
30.29375,0.42984,0.37444
30.03896,-0.04185,0.42826
30.75597,-0.40380,-0.24649
30.63348,0.42834,0.29492
30.77325,0.14063,-0.39685
30.28314,-0.18539,-0.53885
30.22358,-0.00796,-0.55667
30.06423,-0.46801,0.09246
30.85837,0.07190,-0.32757
30.35245,0.45648,0.33520
29.94402,0.37667,-0.04750
30.02837,-0.19997,-0.37610
30.27936,-0.37340,0.44433
30.84703,0.17126,-0.32878
30.45806,-0.25328,0.50849
30.18138,0.25276,0.45333
30.79132,0.21697,-0.33462
30.71774,-0.40769,-0.30404
29.87388,0.02810,-0.26590
30.92369,0.15182,-0.16186
30.43774,-0.42489,-0.40577
30.68932,0.50941,0.11794
30.08660,-0.15099,-0.45418
30.43203,-0.38507,0.40996
30.25713,-0.18581,0.55355
29.93550,-0.17511,0.30947
30.41251,0.56440,0.19993
30.70238,-0.44584,-0.25326
30.44804,0.34872,-0.46336
30.97088,-0.08587,-0.01365
29.93625,-0.30467,0.17868
30.31009,0.51708,-0.26861
30.93751,0.16746,-0.01715
30.18282,0.44797,-0.33565
29.99934,-0.31154,-0.27654
30.84655,-0.09759,0.36591
30.86557,0.25272,-0.24766
29.99558,0.38336,0.03993
30.67307,-0.39894,-0.36362
30.33607,-0.55774,-0.11500
30.29448,-0.44611,0.38908
30.24920,-0.23335,0.47649
30.97687,-0.08922,0.06413
29.85962,0.07918,0.14044
30.09782,0.12931,-0.44380
30.76965,-0.17181,0.43073
29.91544,-0.31981,-0.18577
30.13808,0.10979,0.49898
30.68978,0.42514,0.28529
30.06527,0.35464,0.35258
30.71728,0.40646,-0.26975
30.58827,0.47137,0.24355
30.32973,0.56565,-0.01183
30.25179,0.34381,0.44445
30.80806,0.26441,0.27932
30.78258,0.14328,0.45461
30.46088,0.58757,0.09229
30.89167,-0.29617,0.09812
30.32253,0.33134,-0.46171
30.79122,0.37236,-0.23679
30.05507,-0.45857,-0.05526
30.44411,-0.13989,-0.56912
30.38004,-0.31782,0.47480
29.95061,-0.01382,-0.36621
30.30285,0.38303,0.41006
30.10608,-0.21441,0.44606
30.38505,-0.44876,-0.35080
30.50998,0.49746,-0.23303
30.25288,-0.53115,-0.05214
30.67349,-0.48147,0.13395
29.94676,0.01316,0.36638
30.89201,0.20237,-0.19814
29.85714,0.13729,-0.02968
30.36752,0.54546,-0.15106
30.38973,-0.47093,0.36358
30.01259,-0.22014,-0.36543
30.33983,-0.43943,-0.40430
30.66378,-0.12626,0.52269
30.51757,0.36817,0.46197
30.23108,-0.40739,0.39150
29.94836,0.32566,-0.17263
30.00531,-0.38917,0.20898
30.93853,0.20990,0.10011
30.59718,0.54227,0.02225
30.07815,0.22232,0.42891
30.01747,-0.10269,-0.39362
29.97348,0.12804,-0.35717
29.95709,0.26054,0.27307
30.13094,-0.23556,-0.44241
30.67850,-0.22642,0.44910
30.57674,0.51830,0.12446
29.90535,-0.15087,-0.23331
30.19159,-0.18153,0.50539
30.02678,-0.41345,0.06456
30.15263,0.48147,-0.20147
30.69254,-0.46501,-0.18307
30.24912,-0.54869,-0.14682
30.74246,0.43570,-0.10299
30.37236,0.53523,0.25671
30.01366,-0.09533,0.41445
30.42619,-0.26362,-0.51631
30.45720,0.50493,0.23530
30.21745,0.41285,0.35446
30.00964,-0.44183,0.06047
30.76074,-0.39309,0.23459
29.95681,0.27230,0.26647
30.21036,0.28135,-0.48168
30.08689,0.24498,-0.43928
30.24405,-0.20202,-0.48630
30.73346,0.43940,0.12124
29.80221,-0.06052,0.04864
29.89828,0.18768,0.21525
30.15441,-0.06310,0.51828
30.91533,-0.16672,0.15194
30.50753,0.56565,0.03025
30.42673,0.40088,-0.44336
30.94592,0.21743,0.02204
30.37751,0.39369,0.42725
30.64258,-0.18155,0.48723
30.66178,-0.07701,-0.51104
30.66220,-0.06763,-0.48985
30.44055,0.55202,-0.07119
30.81758,-0.42438,0.01984
30.75371,-0.31534,0.32177
30.84978,-0.26920,-0.22095
30.94079,-0.10668,-0.20595
29.94449,-0.29877,-0.18048
30.52853,0.39262,0.39542
30.14065,0.52411,0.08137
30.80821,-0.07540,-0.40120
29.91762,-0.27845,0.09120
30.33736,0.22772,0.49141
30.44712,-0.10950,0.57653
30.00519,-0.25371,-0.31594
30.02704,0.23529,-0.34096
30.21617,0.46468,0.28278
30.60236,0.34652,-0.41616
30.98938,0.07710,-0.08042
30.68409,0.50810,-0.07105
29.90852,-0.15832,0.22260
30.29122,-0.47291,0.25329
30.26012,-0.37316,-0.41679
30.65165,-0.20323,-0.49568
30.42750,0.22912,-0.52636
30.92561,-0.27850,-0.06727
30.58890,0.40062,0.33146
30.86247,0.33953,-0.11976
30.08045,-0.48300,0.00088
30.15287,0.37987,0.31411
29.96364,-0.17488,-0.32506
30.60033,-0.16574,0.53656
29.82652,-0.00395,0.02541
29.82303,-0.01289,-0.16395
30.90425,-0.15599,-0.20966
29.87292,-0.20420,0.08367
29.87780,-0.07144,-0.27948
30.45661,-0.22534,0.54839
29.81462,-0.06165,0.13963
30.10626,0.37667,0.32926
30.23005,0.42971,-0.39702
30.08498,0.07099,-0.47615
30.38520,0.56892,-0.08986
29.96098,0.31571,-0.23447
30.67551,-0.30315,-0.37012
30.72427,-0.39323,0.28133
30.69730,0.33232,-0.37303
30.13940,0.46921,0.12220
30.70327,-0.50689,0.07450
29.96436,0.27257,0.31138
30.75685,0.04930,-0.44173
30.52260,-0.18440,0.53703
30.14039,0.42326,-0.31050
29.94316,-0.30222,0.24346
30.70984,0.48446,-0.09330
30.62454,0.43518,-0.32151
29.87457,-0.17551,0.11645
30.76360,0.44348,-0.08733
30.53010,0.09974,-0.52796
30.74858,-0.44100,0.12580
29.87036,-0.02819,0.23822
30.73284,-0.46909,0.18805
30.32430,0.46047,0.33547
30.60765,0.47876,-0.28437
29.96708,-0.16913,-0.37589
30.17899,0.41709,-0.32513
30.01335,-0.33228,-0.21710
29.95072,0.02795,0.33979
30.17982,-0.41673,-0.34850
30.79858,-0.22685,0.37803
29.90550,0.11038,-0.32441
30.42548,0.48289,-0.32950
30.55632,0.46894,0.34875
30.06977,0.41717,0.16693
30.51943,-0.05690,-0.54488
30.80916,0.25026,0.31649
30.68481,-0.16922,-0.46477
30.74920,0.44356,0.07108
30.74648,0.42239,-0.17090
30.77514,-0.13774,-0.42146
30.50596,0.55861,-0.05952
30.68558,0.31129,0.39076
30.66106,0.27437,-0.45496
30.98360,-0.02424,-0.02050
30.81099,0.29333,0.29137
30.68096,-0.50013,-0.01733
30.25337,-0.54083,-0.10585
29.88942,0.23609,-0.01217
30.73878,0.09098,-0.47489
30.50859,-0.55863,-0.04919
29.87129,0.26692,-0.10863
30.41162,0.35155,-0.45087
30.57609,-0.48301,-0.18567
30.69207,0.13958,-0.48237
30.56498,0.53037,0.15337
30.16869,0.32684,-0.43589
30.20667,-0.22351,-0.50424
29.82593,-0.06450,-0.03786
29.95041,-0.25170,-0.27742
30.28260,0.24675,-0.51946
30.61157,0.51405,0.17131
30.53448,0.47668,-0.27755
30.16757,-0.51165,0.00305
30.09766,0.45939,-0.07814
30.62353,-0.46428,0.21248
30.36006,0.58826,0.08839
30.23586,0.17121,0.54111
30.79174,-0.43792,0.07888
30.62617,0.23592,0.46167
29.82652,0.05889,0.12482
29.83115,0.15947,0.08485
30.52031,0.24462,-0.48713
30.50539,-0.14106,0.56553
30.24495,-0.12461,0.56357
30.14763,0.30491,0.36798
30.33961,-0.24680,-0.53874
30.09611,0.13567,-0.48195
30.11267,-0.26534,0.45019
30.91239,-0.13109,-0.23093
30.62985,-0.18714,-0.51155
30.73328,0.31848,-0.37636
30.11274,-0.48477,-0.11826
30.33990,-0.54914,-0.02466
30.06569,-0.00340,-0.47729
30.35933,-0.56150,0.13836
29.90233,-0.26504,-0.14371
30.34072,-0.09922,0.57603
30.74422,-0.14683,0.43936
30.93215,0.21155,0.04438
30.53741,-0.11802,-0.57343
30.50443,0.17000,-0.52898
29.97679,-0.38453,0.01669
29.99701,0.35387,0.24167
30.40229,0.41566,0.40601
30.21247,-0.11254,0.53347
30.92441,-0.19449,0.13897
30.21910,-0.42302,-0.33520
30.74451,-0.26511,-0.40784
30.26622,-0.39308,0.40219
30.88700,0.08999,0.32065
30.53952,-0.20404,-0.53132
30.44415,0.27284,0.48706
30.87313,-0.19851,-0.23941
30.28550,-0.54269,-0.10902
30.96661,-0.08795,0.10075
30.82359,-0.26492,-0.25256
30.48909,-0.56432,0.04197
30.48074,-0.39818,0.39556
29.89208,-0.04152,-0.20900
29.83788,-0.12994,0.04348
30.77288,0.40172,-0.00759
30.30060,-0.43725,-0.36611
30.32503,0.14649,-0.52744
30.62636,-0.01331,0.53707
30.23849,0.47744,0.26974
30.74509,0.39659,-0.26757
30.09327,-0.22994,0.42107
30.32344,-0.31893,0.48721
30.81132,-0.17156,0.38540
30.87956,-0.07093,-0.33859
30.53969,-0.37759,-0.41904
30.08008,0.41646,-0.27196
30.24835,0.33257,0.45442
30.25016,-0.41271,0.36483
30.69981,-0.46899,0.10690
30.36077,0.38664,-0.44952
30.13108,-0.37009,-0.35735
30.96780,-0.03938,0.03783
30.27085,-0.45410,0.35303
30.63746,0.51177,-0.06087
30.57487,0.49215,0.27682
29.97981,0.29784,0.26624
30.63606,0.35769,-0.40416
30.65676,-0.06673,-0.52273
29.96813,-0.17598,-0.31155
30.81460,-0.38742,0.09853
30.55372,0.44955,-0.33761
30.94598,0.09959,0.19018
30.12688,-0.22417,0.46326
29.97560,-0.36871,-0.10651
29.94481,-0.18823,0.31894
30.82905,-0.35691,0.06297
30.91426,-0.23697,0.03234
29.87059,-0.24792,0.05932
30.87291,-0.15124,0.30336
30.54413,0.30773,0.44193
30.01690,0.40450,-0.16077
30.49263,-0.54902,0.18259
30.23081,-0.20841,-0.51091
29.97748,-0.37708,0.10052
30.87484,0.00585,-0.28754
30.52907,0.24965,-0.49938
30.93801,0.21120,0.13717
30.92389,0.22252,-0.00967
30.86011,0.31778,0.15989
30.36628,0.47531,0.30715
30.29009,-0.37348,0.43218
30.23445,-0.51647,-0.16864
30.02703,0.42512,0.16383
30.64764,0.36213,0.40495
30.52314,-0.46974,0.33734
29.87936,-0.21890,0.06086
30.33234,-0.54392,0.10398
30.04698,0.35396,0.22227
30.92213,-0.14422,-0.25619
29.89776,0.27905,0.00428
29.83524,0.00159,-0.01700
30.40057,-0.49252,-0.30666
30.30532,0.11232,-0.54999
30.94559,0.11180,0.12587
30.70676,-0.13862,-0.44469
30.29637,0.05916,0.57225
30.02258,0.11693,0.40027
30.41502,0.59583,-0.06133
30.59787,0.31335,-0.44870
30.53148,-0.41389,-0.38084
30.34736,-0.57731,0.06851
30.32767,0.26591,0.53099
30.88362,-0.03078,-0.35767
30.36421,0.57896,0.09925
30.12469,0.00136,0.50671
29.94158,0.16481,0.29174
29.97229,-0.08398,-0.39250
30.27921,-0.39558,0.42576
30.41313,0.33852,-0.46093
30.33564,0.44211,-0.36832
30.28405,-0.22487,0.49972
29.90771,-0.17293,-0.17695
30.94975,-0.16690,0.12464
30.90423,0.11592,-0.25071
30.41556,0.32396,-0.47468
30.78476,-0.22556,0.35027
30.58974,0.40180,-0.39363
30.46600,-0.52573,0.20566
30.60024,0.40746,0.35627
30.69825,0.14466,-0.44902
30.52871,0.12280,0.55069
30.11451,-0.49305,0.05846
30.12368,0.34968,-0.38784
30.93571,0.23263,0.10806
30.72864,-0.27961,-0.37829
29.87583,-0.05275,0.20662
30.38539,0.58430,-0.06492
30.75313,0.35799,0.26741
30.23389,0.57765,-0.04188
29.82431,0.11890,-0.02021
30.78863,0.25358,-0.30416
30.25896,-0.50891,0.27998
30.14102,0.40271,-0.31769
30.34200,-0.39345,0.42268
29.82699,-0.04389,-0.11502
30.76677,-0.00363,-0.47343
30.70453,-0.10808,0.46019
29.80744,0.00853,0.01217
30.09519,-0.16687,-0.45380
30.38846,-0.16368,-0.56285
29.96792,0.37407,0.16515
30.92757,-0.17507,-0.23694
29.98643,-0.28088,-0.26540
30.92904,-0.03512,-0.19129
30.07056,0.42646,0.23417
30.14901,-0.48193,-0.10902
30.54872,0.07550,-0.54576
30.08263,-0.31735,0.36976
30.90794,-0.05695,0.29961
30.15060,0.05565,0.53586
30.27121,-0.55239,0.16238
30.64339,0.36506,-0.41020
30.48705,0.49928,0.31703
30.09000,-0.01994,0.50908
30.85915,-0.33469,-0.05746
30.15027,-0.51317,0.04691
30.38815,0.16129,-0.52386
30.91072,0.13025,0.18036
30.11354,0.48896,-0.19647
30.76032,-0.28139,0.36246
30.29720,0.22687,-0.51102
29.96739,0.34671,-0.10694
30.96952,0.07573,0.11194
29.99679,-0.39423,-0.18132
30.16616,0.30607,0.44147
30.87331,-0.30914,0.14658
30.25056,0.51641,0.17101
30.00130,-0.35585,-0.29330
30.45222,-0.42307,0.40443
30.16428,0.19214,0.52191
29.92657,0.33718,-0.03766
30.40555,0.24361,0.50606
30.63816,0.22445,-0.46972
30.35176,0.51367,-0.25717
30.31549,-0.08887,0.55473
30.22145,0.36676,0.41036
30.09260,-0.38516,0.32130
30.34555,-0.59353,-0.02214
30.19206,-0.44244,0.33207
29.91431,0.20746,-0.20217
30.00443,-0.26763,-0.34178
29.99690,-0.27489,-0.31380
30.98639,0.09623,-0.07206
30.69436,-0.33069,-0.41123
29.89151,-0.29629,0.06994
29.96610,-0.35349,-0.20754
30.46495,0.31294,0.44759
30.58965,0.55282,0.03576
30.40064,0.54199,0.13829
30.25393,-0.09356,-0.53973
30.63717,0.19000,0.50622
29.87216,0.02784,-0.19574
30.29190,-0.42461,-0.37080
30.39856,0.02706,-0.55459
30.82408,-0.35974,0.16307
30.72745,0.29787,0.36742
30.54580,-0.31642,0.48045
30.92583,-0.08174,-0.19362
30.73247,0.43077,-0.16439
30.64866,-0.29785,-0.45108
30.67327,0.27858,-0.45036
30.17136,-0.05230,0.51720
30.06619,0.34862,-0.27570
30.60295,-0.10513,0.50888
30.19686,-0.12459,-0.51181
29.84745,-0.22641,-0.05328
30.28746,0.56177,0.13046
29.81344,-0.04041,0.10998
30.27659,0.58180,0.01347
30.83372,-0.20288,0.32562
30.41781,0.34082,0.46723
30.93176,-0.16081,-0.07119
29.86702,-0.06078,-0.15960
29.90247,0.05887,-0.27636
30.76990,0.40972,0.15811
30.35057,-0.55512,0.06340
30.32578,0.43681,-0.32884
29.86769,0.03990,0.14504
30.23476,-0.30732,-0.45399
30.10269,-0.34811,-0.33002
30.79817,0.21012,0.32018
30.59477,0.16527,0.52032
29.93801,0.23338,-0.24554
30.63123,0.48760,-0.24548
30.05961,-0.36368,-0.25696
29.93006,-0.27696,-0.05471
30.33518,0.27232,-0.50363
30.01428,0.18266,-0.38209
30.22395,0.57269,-0.03214
30.83001,0.32291,0.15338
30.24104,0.57111,-0.02111
30.36001,0.28642,-0.46988
30.30045,-0.10287,0.57841
30.84825,0.18869,-0.33736
30.32485,-0.53481,0.12188
30.45176,-0.54549,0.07459
29.81182,-0.14080,0.02030
30.10627,-0.05102,-0.47707
30.47884,-0.55358,0.19220
30.90089,0.08725,0.28905
30.78714,0.11843,0.43982
29.85912,0.16168,-0.08185
30.62261,0.15575,0.49062
30.93643,0.08780,-0.14135
30.66985,0.19784,0.45809
30.87345,-0.21356,-0.30099
30.16676,0.33252,-0.38215
29.90537,-0.11770,-0.31532
30.86641,-0.25892,-0.19462
29.87208,-0.03799,-0.28596
29.95290,0.04215,-0.36752
30.28861,-0.00210,-0.56040
30.52001,-0.01912,-0.58611
30.93899,0.00031,0.18333
30.18061,-0.48498,-0.24727
30.40736,0.58240,0.10121
30.39963,-0.30525,-0.51816
30.29693,-0.11820,0.56589
30.79252,0.31752,0.28934
30.70136,0.40745,-0.24583
29.85370,-0.13496,0.09173
30.75717,0.20488,-0.36832
30.43868,-0.38134,0.43526
30.74084,-0.29950,-0.35366
30.51995,0.54318,-0.04242
30.32305,0.09440,0.57730
30.09987,0.33353,-0.39239
30.00365,0.38420,-0.01337
30.70865,0.43033,-0.24871
30.59500,0.00716,-0.53204
30.27289,0.36484,-0.43973
30.89519,0.10615,0.25881
30.31657,0.55607,0.13193
30.16035,0.43068,-0.31792
30.76188,0.09241,-0.42497
30.17783,-0.19585,0.48259
30.48616,-0.23021,-0.51155
30.79859,-0.42178,-0.14374
30.91201,0.22979,0.20813
30.92162,0.20545,0.14728
30.23847,0.09740,-0.56555
30.70470,-0.29534,-0.44103
30.72948,-0.44271,-0.11008
30.40510,0.57492,-0.08529
30.23313,-0.39493,0.37014
29.92319,0.28596,0.11549
30.25616,-0.28434,0.48506
30.34087,-0.04203,-0.57039
30.68174,-0.31381,0.38362
30.36882,-0.56503,-0.03574
29.84900,0.17236,-0.08655
30.59159,0.32866,0.42872
30.03474,-0.24453,-0.39230
30.01302,-0.35404,-0.23339
30.56004,0.45055,0.30890
30.37709,-0.21821,0.56225
30.93370,0.22259,-0.00691
30.64029,-0.48287,-0.26982
30.03493,-0.15123,0.42136
30.64745,-0.23460,-0.47956
30.75581,0.11130,-0.46692
29.84296,0.03066,0.05206
30.61028,0.08552,-0.51991
30.58138,0.19142,0.49713
30.16406,0.46803,0.30521
30.29880,0.03506,-0.55394
30.90227,0.25049,-0.18338
30.02960,-0.25589,-0.36071
30.93664,-0.12686,0.12079
